dataSource,value_O_wells,units_wells,value_O_heads,units_heads,value_O_drains,units_drains,Zone_1,Zone_2,Zone_3,Zone_4,Zone_5,Zone_6,Zone_7,Zone_8,Zone_9,Zone_10,Zone_11
03936846bf6a6070912a185402a5d61b.csv,3270000000,ft3 (total for entire model),781.53107,feet (monthly average),18.297928,cfs,2,1,2,1.9,2,1,2,0.8,2,2,2
0396f181d0f5a7985736a4250878820c.csv,3340000000,ft3 (total for entire model),782.8315,feet (monthly average),18.126902,cfs,0.5,1.9,2,1.9,1.9,1,2,0.9,1.9,1.9,1.9
03abd4cd73a61ed229b86801eb321c7e.csv,3090000000,ft3 (total for entire model),782.66144,feet (monthly average),18.334118,cfs,1.6,1.5,2,1.9,2,2,1.8,0.6,1.8,1.9,1.9
03c17c3deb6ebe7bf3c763d0fafb38a6.csv,3350000000,ft3 (total for entire model),781.2805,feet (monthly average),17.920301,cfs,2,1.9,1.9,2,2,1.9,1.9,0.8,1.9,2,1.9
03cf478813910b1952c1570c1a74db9c.csv,4240000000,ft3 (total for entire model),776.37756,feet (monthly average),16.433386,cfs,2,1.4,1.9,2,1.9,1.5,1.9,1.5,2,1.9,2
03d79c2414688191fd77b1dee704129d.csv,3340000000,ft3 (total for entire model),780.6741,feet (monthly average),18.05411,cfs,2,1.5,2,0.8,1.9,1.5,2,0.8,2,1.9,2
03dbb413e0042e84f84845fc137af42a.csv,3200000000,ft3 (total for entire model),781.5407,feet (monthly average),18.190535,cfs,1.9,1.5,1.9,1.9,1,1.9,1.9,0.7,1.9,2,1.9
03f7e45a8ae39bd05811d37f32553367.csv,3190000000,ft3 (total for entire model),781.95654,feet (monthly average),18.144953,cfs,2,1.9,2,1.9,1.9,1.9,1.9,0.6,2,1.8,2
03fa9d93ab58ec0adcd7ccdcdec232fb.csv,3210000000,ft3 (total for entire model),781.5444,feet (monthly average),18.182388,cfs,1.9,1.5,1.9,2,2,1.9,1.9,0.7,1.9,1.9,1.9
03fdb9003d52fc54c6a1dd6d10b35649.csv,3100000000,ft3 (total for entire model),782.60144,feet (monthly average),18.251455,cfs,1.9,1.9,1.8,1.9,1.9,1.9,2,0.6,1.9,2,1.9
04074d88000734ce3d79d7a409807320.csv,3080000000,ft3 (total for entire model),782.21655,feet (monthly average),18.363266,cfs,1.9,1.4,2,1.9,1.9,1.9,1.9,0.6,1.9,2,1.9
0408d0290154c5ca8e053200937f9e47.csv,3190000000,ft3 (total for entire model),782.4585,feet (monthly average),18.244953,cfs,1.1,1.5,2,2,1.9,2,1.8,0.6,1.8,2,2
040ffc7bd5091c8ba9abe7962fd7e1d3.csv,3310000000,ft3 (total for entire model),781.0399,feet (monthly average),18.12091,cfs,2,1.5,2,1.9,2,1.4,1.2,0.8,2,1.9,2
0410de6702d316b103773e91180f8770.csv,3100000000,ft3 (total for entire model),782.5851,feet (monthly average),18.210142,cfs,2,1.9,1.9,1.9,2,2,1.2,0.7,1.9,2,1.8
0414dfa5bca36d11f8e78da58791ec81.csv,3000000000,ft3 (total for entire model),783.0329,feet (monthly average),18.35062,cfs,2,1.9,2,2,1.9,1.9,1.9,0.6,2,2,1.8
04233fb021dc891f78e3870c2e909340.csv,3260000000,ft3 (total for entire model),781.39087,feet (monthly average),18.182974,cfs,1.9,1.5,2,1.9,2,1.2,2,0.9,2,2,1.8
04249e68755f993a8687703bdb678e93.csv,3130000000,ft3 (total for entire model),781.8599,feet (monthly average),18.244736,cfs,2,1.5,1.9,1.9,1.9,2,2,0.7,1.9,2,1.8
0428e69cea46c04d0baa4d0623751077.csv,3110000000,ft3 (total for entire model),782.3501,feet (monthly average),18.3559,cfs,1.9,1,1.9,2,2,2,1.9,0.7,1.9,2,1.8
042f62c85a47913324b01124a861b509.csv,3130000000,ft3 (total for entire model),782.4441,feet (monthly average),18.282972,cfs,1.9,1.9,2,1.9,1.9,1.3,2,0.7,2,1.9,1.9
04327483fa7b37cad0aadc5240c96530.csv,3370000000,ft3 (total for entire model),780.8772,feet (monthly average),18.063055,cfs,1.9,1.5,2,2,2,1.1,2,1,2,1.6,1.8
043301ea8ac446b6fcaa7493628802f1.csv,3200000000,ft3 (total for entire model),781.4715,feet (monthly average),18.19401,cfs,2,1.5,1.9,2,2,2,2,0.6,1.9,1.9,2
043303f2666317be3e1e861515c228d5.csv,3170000000,ft3 (total for entire model),781.5712,feet (monthly average),18.236322,cfs,2,1.5,2,1.9,1.4,1.9,1.9,0.6,1.9,2,2
0436af7ff8c038159f00ed51350fb669.csv,3200000000,ft3 (total for entire model),781.5757,feet (monthly average),18.215572,cfs,1.9,1.5,1.9,1.9,2,1.9,1.9,0.7,0.7,2,1.9
04379c10a0ac061a9fec16f50518b4f0.csv,3080000000,ft3 (total for entire model),782.10986,feet (monthly average),18.34139,cfs,1.9,1.5,2,1.9,1.9,1.9,2,0.6,1.8,1.9,1.9
04418ee6fa7ea3e8a1dcda5bad16c7e7.csv,3140000000,ft3 (total for entire model),782.76764,feet (monthly average),18.19044,cfs,1.9,1.9,0.5,2,2,2,2,0.7,2,2,1.8
044c75e26a8d87bbd0d642d3c9aac101.csv,3170000000,ft3 (total for entire model),782.1786,feet (monthly average),18.133665,cfs,2,1.9,2,1.9,1.9,2,2,0.8,2,0.6,1.7
044d01839aa6fc7d8b8ca53818e831d1.csv,3100000000,ft3 (total for entire model),782.5566,feet (monthly average),18.318865,cfs,1.7,1.5,2,2,1.9,2,1.9,0.6,1.9,1.9,1.9
0457109d840ddb81b98beae1a17599e2.csv,3350000000,ft3 (total for entire model),781.35736,feet (monthly average),18.185286,cfs,1.9,0.6,1.9,2,2,1.6,2,0.8,2,2,2
0458bf2886d4183bf87df8eab2fb8a2e.csv,3380000000,ft3 (total for entire model),780.63354,feet (monthly average),18.011703,cfs,2,1.5,1.9,2,2,1.6,1.9,0.8,1.7,2,2
0468fab54f8c67a8c6e15ec411c0e9c7.csv,3310000000,ft3 (total for entire model),780.977,feet (monthly average),18.018353,cfs,1.9,1.5,2,2,2,2,1.7,0.7,1.8,1.9,2
0469270c7041f294238f886dd0dd9256.csv,2990000000,ft3 (total for entire model),782.7248,feet (monthly average),18.541054,cfs,2,1.5,1.9,1.9,1.9,1.1,2,0.7,2,2,1.8
047322a74f8abe8d87bf2d079fbdde1a.csv,3100000000,ft3 (total for entire model),782.5891,feet (monthly average),18.28314,cfs,1.9,1.9,2,2,2,1.9,2,0.6,0.6,1.9,1.9
04758bb9016de84b74e88a8b1b08da66.csv,3190000000,ft3 (total for entire model),782.3274,feet (monthly average),18.186592,cfs,2,1.8,0.5,1.9,1.9,1.8,1.9,0.7,1.9,2,1.9
047735a6f477a6fc46c032298ef0ff78.csv,3170000000,ft3 (total for entire model),781.9621,feet (monthly average),18.141994,cfs,1.9,1.9,2,0.6,1.9,1.8,2,0.7,2,1.9,1.9
0484030bf66f453a49b4fd16602e9a42.csv,3190000000,ft3 (total for entire model),782.04584,feet (monthly average),18.17064,cfs,1.9,1.8,1.9,2,1.6,1.9,2,0.6,1.9,2,2
048710b4b624d2eb6f5817faef8c29b3.csv,4130000000,ft3 (total for entire model),776.8104,feet (monthly average),16.375544,cfs,2,1.5,2,1.9,1.9,2,1.9,1.5,2,2,1.8
048e1b761967281eaf08e0be72dbbc7f.csv,3210000000,ft3 (total for entire model),781.4163,feet (monthly average),18.171099,cfs,2,1.5,2,1.9,2,2,1.8,0.7,1.2,1.9,1.9
04908dc0dc224344aa7a4034643dfee5.csv,3330000000,ft3 (total for entire model),780.9639,feet (monthly average),18.086367,cfs,2,1.5,1.9,2,1.9,1.5,1.2,0.8,2,2,2
0491a119723aa3d09c125fb76f1a73d8.csv,3390000000,ft3 (total for entire model),780.56537,feet (monthly average),17.99728,cfs,2,1.5,2,2,1.9,1.6,2,0.8,2,1.9,2
0498fd217f7143a36ac4340f7470b2a7.csv,3220000000,ft3 (total for entire model),781.41864,feet (monthly average),18.148232,cfs,1.9,1.5,2,2,1.8,2,1.9,0.7,1.9,1.9,1.9
049e62a4fc2627b7597009c95fb20faa.csv,3260000000,ft3 (total for entire model),781.0009,feet (monthly average),18.089815,cfs,1.9,1.5,2,0.6,2,1.9,1.9,0.7,2,2,2
04ad64306f57dabad025130e2615bc02.csv,3330000000,ft3 (total for entire model),780.74896,feet (monthly average),18.08246,cfs,2,1.5,2,0.9,1.9,1.4,2,0.8,2,2,2
04b2fc6292d24071fc0ea9b9778a790b.csv,3090000000,ft3 (total for entire model),782.02277,feet (monthly average),18.308914,cfs,2,1.5,1.9,1.8,2,2,1.9,0.6,2,1.9,1.9
04b38c41bb1bc7e7e20638ab05d10903.csv,3350000000,ft3 (total for entire model),780.7776,feet (monthly average),18.071787,cfs,2,1.5,2,1.8,1.9,1.4,1.9,0.8,2,2,2
04bb2b64aa58b780e55d8bd981513f9a.csv,3370000000,ft3 (total for entire model),781.82776,feet (monthly average),18.082777,cfs,0.8,1.5,2,1.9,2,1.5,2,0.8,2,1.9,2
04bb5266aff58b7f8a6ef875bb1f13fa.csv,3130000000,ft3 (total for entire model),782.2341,feet (monthly average),18.274296,cfs,2,1.5,0.6,2,1.9,2,2,0.7,2,2,1.8
04bb6d0c721cf9542ac26b891deeda08.csv,3250000000,ft3 (total for entire model),783.0014,feet (monthly average),18.092573,cfs,0.7,1.9,2,2,2,1.9,1.9,0.8,1.9,1.9,1.8
04bbef0ece415aab69c84ec0452b3294.csv,4350000000,ft3 (total for entire model),776.29004,feet (monthly average),16.192516,cfs,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.6,1.9,2,1.9
04bbf990e6310732b1faa9cd5c5d3720.csv,1860000000,ft3 (total for entire model),789.1513,feet (monthly average),19.64806,cfs,2,1.9,1.9,1.9,2,1.9,1.9,0.6,2,2,0.6
04bc7d01bf5cb5ef3d664f5738fdb429.csv,3170000000,ft3 (total for entire model),782.58075,feet (monthly average),18.274593,cfs,1,1.5,2,1.9,1.9,1.9,1.9,0.6,1.9,2,2
04bd93aa6235463d122931ba8d42cdaf.csv,3190000000,ft3 (total for entire model),781.6483,feet (monthly average),18.253742,cfs,1.9,1.4,2,2,1.9,1.8,2,0.7,2,0.9,1.9
04be1a9219eeab831a8cd328dc7f8471.csv,3070000000,ft3 (total for entire model),782.53986,feet (monthly average),18.295113,cfs,2,1.9,2,2,2,1.9,2,0.5,2,1.9,2
04bf232e04d039a22b18d708776977cb.csv,3180000000,ft3 (total for entire model),781.89685,feet (monthly average),18.126406,cfs,2,1.9,2,0.8,1.9,2,2,0.6,1.9,1.9,2
04e5b21a739cdf10e36a24c00e899a50.csv,3180000000,ft3 (total for entire model),781.5806,feet (monthly average),18.216576,cfs,1.9,1.5,2,1.9,1.8,2,1.8,0.6,1.8,1.9,2
04e7eef9f048f04b6bef3ccbf5ed96dd.csv,3260000000,ft3 (total for entire model),781.4106,feet (monthly average),18.195255,cfs,1.9,1.5,2,2,2,1.2,2,0.9,1.6,1.9,1.8
04f2bf49638b5ac62e6fbb52f68ccb09.csv,3060000000,ft3 (total for entire model),783.325,feet (monthly average),18.32755,cfs,1.6,1.9,1.9,1.9,1.9,1.9,1.9,0.5,1.9,1.9,2
04f2c74b9b6f8e424298b2edf6d80a4e.csv,3310000000,ft3 (total for entire model),781.6505,feet (monthly average),18.12621,cfs,2,1.9,1.9,2,2,1,2,0.8,2,1.3,2
04fa949f70158ae4c31df3c4f1dfb124.csv,3090000000,ft3 (total for entire model),782.0854,feet (monthly average),18.321293,cfs,1.9,1.5,2,1.9,2,2,1.8,0.6,1.8,1.9,1.9
05218ab9e4ab453b914ee5feea6af384.csv,3090000000,ft3 (total for entire model),782.7063,feet (monthly average),18.238655,cfs,1.9,1.9,1.9,2,2,1.9,1.3,0.7,1.9,2,1.8
0531626ac759c8e7a2ca3415dee43ee1.csv,3180000000,ft3 (total for entire model),782.1193,feet (monthly average),18.18702,cfs,1.9,1.9,2,2,1.2,1.8,1.9,0.6,1.9,1.9,2
0535ce7ffdeb266678ec3944d36b1464.csv,3190000000,ft3 (total for entire model),782.14465,feet (monthly average),18.347925,cfs,1.9,0.5,1.9,1.9,1.9,2,2,0.7,2,1.9,1.9
0537e14c87ad7f69c59d913d75009f68.csv,3130000000,ft3 (total for entire model),782.3111,feet (monthly average),18.18548,cfs,2,1.9,2,2,2,1.9,2,0.7,1.9,1.9,1.8
053b43bf20283a3a040bb451c43ebd62.csv,3370000000,ft3 (total for entire model),780.7191,feet (monthly average),18.032776,cfs,1.9,1.5,2,2,1.8,1.5,2,0.8,2,2,2
053b630c080923d8b389d17e70dfc1cf.csv,3190000000,ft3 (total for entire model),781.61426,feet (monthly average),18.301905,cfs,2,1.5,2,1.9,1.9,1.2,1.9,0.7,1.9,2,2
053be8bb4424f2cf3f7f65951e19fa99.csv,2850000000,ft3 (total for entire model),783.5651,feet (monthly average),18.678173,cfs,2,1.5,2,1.9,1.9,1,2,0.9,1.9,1.9,1.4
0540c21c27bc631dca8cd506266c6d2b.csv,3100000000,ft3 (total for entire model),782.63055,feet (monthly average),18.254095,cfs,1.9,1.9,1.7,1.9,1.9,1.9,2,0.6,1.9,2,1.9
054f77ff91a172401e0f6f43bc69795c.csv,3160000000,ft3 (total for entire model),781.5827,feet (monthly average),18.232473,cfs,1.9,1.5,2,0.9,1.9,2,1.8,0.6,1.8,2,2
0556894f8d51b5299f0fe1cf9390ad99.csv,3230000000,ft3 (total for entire model),781.50635,feet (monthly average),18.246307,cfs,1.9,1.5,1.9,2,2,1.5,1.9,0.7,1.9,0.6,2
05589dc2e3a2e4d17e6c1b96896445fc.csv,3570000000,ft3 (total for entire model),780.13855,feet (monthly average),17.651129,cfs,2,1.9,1.9,2,2,1.9,1.9,0.9,1.9,2,2
055a92e252543463dd4328e3869996fd.csv,3270000000,ft3 (total for entire model),781.4926,feet (monthly average),18.212824,cfs,2,0.8,2,1.9,1.9,1.9,1.9,0.7,1.9,2,2
055e5e3f6871c49be6644fe8915e0ff8.csv,3270000000,ft3 (total for entire model),781.9088,feet (monthly average),18.014753,cfs,1.9,1.9,1.4,2,1.9,2,1.9,0.8,1.9,2,1.8
0560039c4132070103465e6ead849d78.csv,3360000000,ft3 (total for entire model),780.94867,feet (monthly average),18.111551,cfs,2,1.5,1.9,2,2,1,2,1,1.1,1.9,1.8
05672b7fe81047bac2c3476e7c76783c.csv,3320000000,ft3 (total for entire model),780.9378,feet (monthly average),18.037117,cfs,1.9,1.5,2,2,2,2,1.9,0.7,0.7,1.9,2
056e54bae481a96af7e23a3c9cd16cfa.csv,3290000000,ft3 (total for entire model),781.0921,feet (monthly average),18.108152,cfs,2,1.5,1.9,2,1.4,1.6,2,0.8,2,2,1.9
0570a8b2d4ea4ff0c2b500e264f4bdb2.csv,3290000000,ft3 (total for entire model),781.1142,feet (monthly average),18.123495,cfs,1.9,1.5,2,2,1.9,1.8,2,0.7,1.9,1.1,2
057d34c8555b34ee4dbe8a8880d1e651.csv,1920000000,ft3 (total for entire model),788.8966,feet (monthly average),19.549915,cfs,2,1.9,1.9,2,1.9,2,2,0.7,1.9,2,0.5
0585e0f3a87638b828c16eb0fe8fee3c.csv,3180000000,ft3 (total for entire model),781.8974,feet (monthly average),18.30978,cfs,2,0.8,2,1.9,1.9,1.9,2,0.7,2,2,1.9
0589704cf7e5dddc754abef44a8b90a4.csv,3080000000,ft3 (total for entire model),782.14435,feet (monthly average),18.36983,cfs,1.9,1.5,2,1.9,1.9,1.9,2,0.6,0.8,1.9,1.9
0596ca3813cd28ccbe01ae73d24dcd55.csv,3010000000,ft3 (total for entire model),783.05884,feet (monthly average),18.360146,cfs,2,1.8,2,1.9,1.9,1.8,1.9,0.7,1.9,2,1.7
059fa992832e93cd4490689ef71f5d57.csv,3080000000,ft3 (total for entire model),782.7799,feet (monthly average),18.253017,cfs,1.9,1.9,1.9,2,2,1.9,1.1,0.7,1.9,2,1.8
05bfabf09fcec52f400e96d12f178efb.csv,1870000000,ft3 (total for entire model),788.80225,feet (monthly average),19.711554,cfs,1.9,1.5,2,2,1.9,1.8,1.9,0.7,2,1.9,0.5
05c5d4e6304628ca6f7b5080ecce9860.csv,3190000000,ft3 (total for entire model),781.94275,feet (monthly average),18.138296,cfs,2,1.9,2,1.9,2,1.9,1.9,0.6,2,2,2
05d323287a44b39fdc5c299304d6234d.csv,3060000000,ft3 (total for entire model),782.8434,feet (monthly average),18.27713,cfs,2,1.9,2,2,2,1.9,0.7,0.7,1.9,1.9,1.8
05d32b84f3388428d77d52cdf8647bd6.csv,4940000000,ft3 (total for entire model),773.16364,feet (monthly average),15.084541,cfs,2,1.9,1.9,2,2,1.9,2,2,2,1.9,2
05defeac43644af687e9450cfab74687.csv,2960000000,ft3 (total for entire model),783.3609,feet (monthly average),18.544725,cfs,1.9,1.9,2,1.9,1.9,1.2,1.9,0.5,1.9,1.9,2
05ea102561d9005255f4458776497d0e.csv,3190000000,ft3 (total for entire model),781.5541,feet (monthly average),18.218676,cfs,2,1.5,2,2,0.9,1.8,1.9,0.7,1.9,1.9,1.9
060b4daf87801a5742e329e51be2e7be.csv,3140000000,ft3 (total for entire model),781.87573,feet (monthly average),18.251919,cfs,2,1.5,1.9,1.9,2,1.9,0.8,0.7,2,2,1.9
060dc66d77802ae997a0aa661e6fec3c.csv,3300000000,ft3 (total for entire model),781.5242,feet (monthly average),18.03121,cfs,1.9,1.9,1.9,1.9,1.9,1.8,1.9,0.7,1.9,1.6,2
0621ed7e57a55c8cd94e671907b4e2d1.csv,3130000000,ft3 (total for entire model),782.52405,feet (monthly average),18.20017,cfs,2,1.9,1.6,2,2,1.9,1.9,0.7,1.9,2,1.8
06312783644eea35bc2bb7611b4506d3.csv,3100000000,ft3 (total for entire model),782.5519,feet (monthly average),18.249062,cfs,1.9,1.9,2,2,2,1.9,2,0.6,1.8,1.9,1.9
063680886ac588508b7a3df1bee8c1ca.csv,3420000000,ft3 (total for entire model),780.454,feet (monthly average),17.881624,cfs,1.9,1.5,1.9,2,1.9,1.8,2,0.8,2,2,2
063d5d5f3e122df333cb2671d9165160.csv,2240000000,ft3 (total for entire model),786.7485,feet (monthly average),19.279018,cfs,1.9,1.5,2,1.9,1.9,1.8,1.9,0.7,2,2,0.9
064044c08415bbee64d8a6d7e9d028d4.csv,1880000000,ft3 (total for entire model),788.7338,feet (monthly average),19.680883,cfs,1.9,1.5,1.9,2,1.9,1.9,1.9,0.7,2,1.9,0.5
065b56a1ef746e942141ee74708987a4.csv,2940000000,ft3 (total for entire model),783.0296,feet (monthly average),18.653719,cfs,1.9,1.5,2,1.9,2,1,1.8,0.6,1.8,1.9,1.9
065b750fafd279b5cdea0ec7e48bfc89.csv,3240000000,ft3 (total for entire model),782.95654,feet (monthly average),18.097626,cfs,0.8,1.9,1.9,2,1.9,2,2,0.7,1.9,2,1.9
06672161da1bb8b00059a15899861e88.csv,3290000000,ft3 (total for entire model),782.2033,feet (monthly average),18.151508,cfs,0.8,1.5,2,2,1.9,1.8,1.9,0.7,1.9,2,2
0677d580d301e70c0dc5f93d58dbc0ea.csv,3370000000,ft3 (total for entire model),780.7907,feet (monthly average),18.056383,cfs,1.9,1.4,2,1.9,2,1.5,2,0.8,2,1.9,2
067e26b0c8563d9c26dca231f28c620f.csv,3150000000,ft3 (total for entire model),782.21686,feet (monthly average),18.165657,cfs,2,1.9,2,2,0.5,2,2,0.7,1.9,1.9,1.8
0681ebf410949b81578c7c10b61f8fcd.csv,3370000000,ft3 (total for entire model),781.5701,feet (monthly average),18.06725,cfs,1.2,1.5,1.9,2,1.9,1.5,2,0.8,2,1.9,2
069271d94d4b0c00ed262ee80b8b7039.csv,2840000000,ft3 (total for entire model),783.96625,feet (monthly average),18.539139,cfs,2,1.8,2,1.9,2,1.9,1.9,0.7,1.9,2,1.5
06941de21b878b0117fb3ab62e2a6975.csv,3370000000,ft3 (total for entire model),780.76605,feet (monthly average),18.048912,cfs,1.9,1.5,1.9,2,1.9,1.5,2,0.8,2,1.5,2
069f5607503af3856823080bb88cfc89.csv,3370000000,ft3 (total for entire model),781.24963,feet (monthly average),18.045916,cfs,1.7,1.5,1.9,2,1.9,1.5,2,0.8,2,1.9,2
06a85a6da879c5e53ca6874e55ac901f.csv,3230000000,ft3 (total for entire model),781.46625,feet (monthly average),18.145443,cfs,1.9,1.5,1.7,2,1.9,2,2,0.7,2,1.9,1.9
06ac00e4216409861ab2fb1bff3f7ed0.csv,3080000000,ft3 (total for entire model),782.1261,feet (monthly average),18.329803,cfs,2,1.5,1.9,2,1.9,2,1.6,0.6,1.9,1.9,1.9
06adaa34fefaa5cca9e668c0ba3a6f2d.csv,3040000000,ft3 (total for entire model),782.612,feet (monthly average),18.549215,cfs,1.9,1.5,2,1.9,1.9,0.6,2,0.8,2,1.9,1.8
06b75b95fac41d6af697e55873b96d32.csv,3280000000,ft3 (total for entire model),781.16125,feet (monthly average),18.118605,cfs,1.9,1.5,2,2,1.9,1.8,1.7,0.7,1.9,2,2
06b92300eac43ec75202c172ed6ef899.csv,3190000000,ft3 (total for entire model),781.4154,feet (monthly average),18.179295,cfs,2,1.5,2,1.2,1.9,1.9,2,0.7,2,2,1.9
06bbcae8573e8c1c24d4ff6da3a668b4.csv,3950000000,ft3 (total for entire model),778.15857,feet (monthly average),16.976002,cfs,2,1.9,1.9,2,2,1.9,2,1.2,2,2,2
06ce6bcffde36e1eed917a644512ee38.csv,3200000000,ft3 (total for entire model),781.6741,feet (monthly average),18.304213,cfs,1.9,1.5,2,2,1.9,1.2,1.9,0.7,1.9,2,2
06d4afaf6ceeb2cc7eeaafef8e23f4ae.csv,2740000000,ft3 (total for entire model),784.48114,feet (monthly average),18.645912,cfs,2,1.8,2,1.9,2,1.9,1.9,0.7,1.9,2,1.4
06d9783dd555660c8b5aaff6663254e0.csv,3110000000,ft3 (total for entire model),781.96094,feet (monthly average),18.27753,cfs,2,1.5,2,2,1.9,1.9,1.9,0.7,2,2,1.8
06e825bd4981ea3b8ecab808467a62b7.csv,4860000000,ft3 (total for entire model),773.6146,feet (monthly average),15.1710615,cfs,1.9,1.9,2,1.9,1.9,2,2,2,2,1.9,1.9
06f10ae0ae5403aa2b3550265ef3dee7.csv,3240000000,ft3 (total for entire model),781.898,feet (monthly average),18.078451,cfs,1.9,1.8,1.9,2,1.9,2,2,0.7,2,1.9,1.9
06f61124d39eadeb823d53fea38657f7.csv,3330000000,ft3 (total for entire model),781.5799,feet (monthly average),18.064043,cfs,1.9,1.9,1.9,1.9,1.9,1,1.9,0.9,2,2,1.9
06f73ce09c997e0b5eb1951e1464ecfe.csv,3200000000,ft3 (total for entire model),781.4108,feet (monthly average),18.169468,cfs,2,1.5,2,1.7,1.9,1.9,2,0.7,2,2,1.9
0701174c9e65fce0b4471fa0d3c0e147.csv,3100000000,ft3 (total for entire model),782.5444,feet (monthly average),18.25144,cfs,1.9,1.9,2,1.9,1.3,1.9,2,0.6,1.9,2,1.9
0709f75ce6f203f62c197d495309c23e.csv,3110000000,ft3 (total for entire model),782.58356,feet (monthly average),18.22981,cfs,1.9,1.9,1.9,2,2,1.8,1.9,0.7,1.9,2,1.8
071c69e1f92cd65df995ed1d8902c1da.csv,3200000000,ft3 (total for entire model),782.0275,feet (monthly average),18.137848,cfs,1.8,1.9,2,2,2,1.9,2,0.6,2,2,2
07236d2851550fdd347d5527bc2a9322.csv,3240000000,ft3 (total for entire model),781.877,feet (monthly average),18.071054,cfs,1.9,1.9,2,2,1.9,2,2,0.7,2,1.1,1.9
0723ad057714e5e969018e1e95a2aa15.csv,3170000000,ft3 (total for entire model),782.2341,feet (monthly average),18.127968,cfs,1.9,1.9,1.9,2,1.9,2,1.9,0.8,1.2,2,1.7
07347270b7bf24f69f85b55a4d1a5864.csv,3290000000,ft3 (total for entire model),781.8737,feet (monthly average),18.120054,cfs,1.9,1.9,1.9,1.9,1.9,1,1.1,0.9,2,2,1.9
073955a35999a9687aee54ffe35259f4.csv,3060000000,ft3 (total for entire model),783.5351,feet (monthly average),18.351765,cfs,1.2,1.9,1.9,1.9,1.9,1.9,1.9,0.5,1.9,1.9,2
073b26cadb702cc21b82ad02571c19ee.csv,3050000000,ft3 (total for entire model),782.342,feet (monthly average),18.497017,cfs,2,1.5,2,1.9,2,1.1,1.9,0.6,2,1.9,2
073cab4ed908ea114c2e0e3a99dbf5c1.csv,2160000000,ft3 (total for entire model),787.58405,feet (monthly average),19.315596,cfs,2,1.9,1.9,2,1.9,1.9,2,0.6,2,2,0.9
073ce19146a7f0683da5db734187c028.csv,3180000000,ft3 (total for entire model),781.95935,feet (monthly average),18.136108,cfs,1.9,1.9,2,0.9,1.9,1.8,2,0.7,2,1.9,1.9
074ad2c848de23ce3151a0345a8222c5.csv,3190000000,ft3 (total for entire model),782.14374,feet (monthly average),18.345957,cfs,1.9,0.5,1.9,2,1.9,2,2,0.7,2,1.9,1.9
0757ebbce7c136e37f949931fcea4ac3.csv,3190000000,ft3 (total for entire model),782.05945,feet (monthly average),18.148851,cfs,2,1.9,1.6,1.9,2,1.9,1.9,0.6,2,2,2
075a47de5165648747723255574415f6.csv,3110000000,ft3 (total for entire model),782.4102,feet (monthly average),18.1849,cfs,1.9,1.9,1.9,0.9,2,2,1.9,0.7,1.9,2,1.8
076deb1b639717d7500cbc770a7636da.csv,3190000000,ft3 (total for entire model),782.0107,feet (monthly average),18.148817,cfs,2,1.9,1.9,2,2,1.9,1.8,0.6,1.9,2,2
076f08e176ec1df9d0c70f8c90dad4de.csv,3300000000,ft3 (total for entire model),781.10913,feet (monthly average),18.080547,cfs,1.9,1.5,1.6,1.9,1.9,1.9,1.9,0.7,1.9,2,2
0773279a4ec199862138c6906bdf5ed3.csv,3030000000,ft3 (total for entire model),782.68475,feet (monthly average),18.33314,cfs,2,1.9,1.9,0.6,1.9,1.9,1.9,0.5,2,1.9,2
078c48fce75eccf92fd604917f3088a9.csv,3290000000,ft3 (total for entire model),781.09375,feet (monthly average),18.114862,cfs,1.9,1.5,2,2,1.9,1.8,2,0.7,1.9,1.4,2
07952d2b525314cb50a525fb139c2e7f.csv,2980000000,ft3 (total for entire model),782.8024,feet (monthly average),18.571152,cfs,1.9,1.5,2,1.9,1.9,1.2,2,0.6,1.9,1.9,1.9
07a9638707eb50722d34808e38e0850f.csv,3290000000,ft3 (total for entire model),781.1321,feet (monthly average),18.198784,cfs,2,1.5,2,1.7,2,1,2,0.8,2,2,2
07b144811b8bb8dab925b9a37fdfb489.csv,3190000000,ft3 (total for entire model),781.6801,feet (monthly average),18.215996,cfs,2,1.5,1.3,1.9,2,2,1.9,0.6,2,1.9,2
07bb34fa2a9939af2bdb84e5a26e64fd.csv,2910000000,ft3 (total for entire model),783.1136,feet (monthly average),18.529913,cfs,1.9,1.5,2,1.9,1.9,1.8,1.9,0.7,2,2,1.6
07bfea3df5deb4209bed8a477c3596aa.csv,3370000000,ft3 (total for entire model),780.7901,feet (monthly average),18.038939,cfs,1.9,1.5,1.7,2,2,1.5,2,0.8,2,2,2
07c1666dbf4d0f8edcc0552fc0d7b408.csv,3180000000,ft3 (total for entire model),781.9123,feet (monthly average),18.23722,cfs,2,1.5,0.5,1.9,2,2,1.9,0.6,2,1.9,2
07c9064a435f63e94a4220ec0d4c8744.csv,2220000000,ft3 (total for entire model),787.2432,feet (monthly average),19.264109,cfs,2,1.9,2,2,2,1.9,2,0.5,2,1.9,1.1
07dedc2781eca93baded0ec2a04cda16.csv,3240000000,ft3 (total for entire model),781.9352,feet (monthly average),18.07838,cfs,2,1.9,1.8,2,0.9,1.8,1.9,0.8,1.9,1.9,1.8
07e2cb2209bf9f0215eb02eab443500f.csv,3180000000,ft3 (total for entire model),782.2792,feet (monthly average),18.12329,cfs,2,1.9,2,2,1.9,1.9,0.5,0.8,2,2,1.8
